"sbj" "actindx" "actname" "timebodyacc-mean-x" "timebodyacc-mean-y" "timebodyacc-mean-z" "timegravityacc-mean-x" "timegravityacc-mean-y" "timegravityacc-mean-z" "timebodyaccjerk-mean-x" "timebodyaccjerk-mean-y" "timebodyaccjerk-mean-z" "timebodygyro-mean-x" "timebodygyro-mean-y" "timebodygyro-mean-z" "timebodygyrojerk-mean-x" "timebodygyrojerk-mean-y" "timebodygyrojerk-mean-z" "timebodyaccmag-mean" "timegravityaccmag-mean" "timebodyaccjerkmag-mean" "timebodygyromag-mean" "timebodygyrojerkmag-mean" "freqbodyacc-mean-x" "freqbodyacc-mean-y" "freqbodyacc-mean-z" "freqbodyacc-meanfreq-x" "freqbodyacc-meanfreq-y" "freqbodyacc-meanfreq-z" "freqbodyaccjerk-mean-x" "freqbodyaccjerk-mean-y" "freqbodyaccjerk-mean-z" "freqbodyaccjerk-meanfreq-x" "freqbodyaccjerk-meanfreq-y" "freqbodyaccjerk-meanfreq-z" "freqbodygyro-mean-x" "freqbodygyro-mean-y" "freqbodygyro-mean-z" "freqbodygyro-meanfreq-x" "freqbodygyro-meanfreq-y" "freqbodygyro-meanfreq-z" "freqbodyaccmag-mean" "freqbodyaccmag-meanfreq" "freqbodybodyaccjerkmag-mean" "freqbodybodyaccjerkmag-meanfreq" "freqbodybodygyromag-mean" "freqbodybodygyromag-meanfreq" "freqbodybodygyrojerkmag-mean" "freqbodybodygyrojerkmag-meanfreq"
1 4 "SITTING" 0.2731084 0.0065181116 -0.10947182 0.87653997 0.12558056 0.32520586 0.084520112 -0.018946735 0.0076682065 -0.14933808 -0.10757556 -0.28657183 -0.060468253 -0.047491065 0.053835275 -0.96816289 -0.96816289 -0.9923627 -0.78814522 -0.99529654 -0.98981469 -0.95409312 -0.99134764 -0.21649809 -0.21206321 0.34798247 -0.99075219 -0.99066458 -0.99097901 0.37870975 0.16135456 0.080316572 -0.94008916 -0.989201 -0.83844239 -0.0061954885 0.10573534 0.028201727 -0.96858175 -0.33615197 -0.99263806 0.36795187 -0.87774284 -0.18956279 -0.99561812 0.20703659
1 4 "SITTING" 0.28150539 -0.018434859 -0.11139287 0.87482213 0.14006721 0.32441057 0.082081964 -0.0058534975 0.0032024153 -0.079366112 -0.094869929 -0.040538466 -0.074240872 -0.03881165 0.0044609208 -0.99295106 -0.99295106 -0.9934185 -0.92159819 -0.99658889 -0.99443506 -0.9848406 -0.99008845 0.076414562 0.40024132 0.22731502 -0.99449871 -0.99273746 -0.99029847 0.014616459 0.10934847 0.084225113 -0.96068647 -0.99124222 -0.91150016 -0.055776458 -0.34182688 -0.029434105 -0.99597166 0.32707443 -0.99454495 0.599001 -0.93017017 -0.23003117 -0.99665915 0.10694842
1 4 "SITTING" 0.27843225 -0.019654302 -0.10797029 0.8764618 0.1392361 0.32357956 0.07268307 0.019739112 0.004014346 -0.037824733 -0.07652653 0.074576303 -0.086175374 -0.040941551 -0.041286479 -0.9934379 -0.9934379 -0.99298342 -0.9823882 -0.99707243 -0.99263436 -0.98576419 -0.99157404 -0.083038861 0.1907299 0.32761295 -0.9929579 -0.99115707 -0.99096366 0.031498302 0.22432089 0.080305225 -0.9815204 -0.99348002 -0.98001141 -0.053054666 0.054628796 -0.097023482 -0.9936202 0.27378135 -0.9923338 0.39526201 -0.98615395 -0.29828361 -0.99589482 0.21731284
1 4 "SITTING" 0.2733796 -0.0099401064 -0.10839283 0.87645385 0.13843401 0.3233988 0.072130253 0.019920529 -0.0014860567 -0.0210748 -0.072633665 0.11579647 -0.093413419 -0.040875199 -0.043482017 -0.99091407 -0.99091407 -0.99379982 -0.98533998 -0.99734824 -0.9941993 -0.98765983 -0.99277646 0.13609128 0.03456387 0.30457906 -0.99360419 -0.99067982 -0.9917045 0.28363361 0.029142162 0.11532156 -0.99316069 -0.99483197 -0.98359383 -0.025235088 0.11509315 -0.19059519 -0.99313905 0.24510134 -0.99341205 0.26160998 -0.99192262 -0.21274682 -0.99675725 0.45860339
1 4 "SITTING" 0.27905615 -0.01626097 -0.11281565 0.87538094 0.14222283 0.32351271 0.076807626 -0.0042927307 -0.0069884353 -0.01749462 -0.073362144 0.12893616 -0.098402276 -0.036623752 -0.052670226 -0.98754731 -0.98754731 -0.99413667 -0.98075358 -0.99779527 -0.99498345 -0.9811016 -0.9906193 -0.12520054 0.16453309 0.20158134 -0.9949542 -0.99074368 -0.99091536 0.32685755 0.14941906 0.31863939 -0.99872962 -0.99553502 -0.99097407 0.15230399 0.2976174 -0.14618914 -0.9933422 0.18659809 -0.99377944 0.62918951 -0.99468302 -0.23123493 -0.99840125 0.35013096
1 4 "SITTING" 0.2785991 -0.019910142 -0.1111806 0.87579788 0.14258451 0.32194771 0.077934405 0.01488802 0.012086099 -0.020494785 -0.069807644 0.1068855 -0.099644305 -0.04146569 -0.064887957 -0.99012264 -0.99012264 -0.99493458 -0.98832457 -0.99748502 -0.99404402 -0.98542913 -0.99060927 -0.020814968 0.03406502 0.28049725 -0.99322057 -0.98988184 -0.99425932 0.25664023 0.29165115 0.090124131 -0.99710762 -0.99499794 -0.98653404 0.085242794 0.041432036 0.030780583 -0.99472515 0.19939188 -0.99548811 0.70330222 -0.99263043 -0.0012291207 -0.99764281 0.3022782
1 4 "SITTING" 0.27328142 -0.011127209 -0.10634926 0.87599536 0.14162959 0.3204761 0.071543556 0.019647298 -0.0037668634 -0.024644144 -0.070023979 0.092631918 -0.099876097 -0.044019406 -0.055598998 -0.99302412 -0.99302412 -0.99568683 -0.99356422 -0.99712892 -0.99461052 -0.98909018 -0.99548767 0.15719605 0.22053414 0.044666053 -0.99312713 -0.99334792 -0.99681868 0.21532858 0.015661251 -0.018662699 -0.9978399 -0.99376198 -0.99140479 0.50671831 0.07556007 -0.10698564 -0.99812925 0.3538745 -0.99752566 0.65638671 -0.99594138 0.18759544 -0.99707467 0.30892364
1 4 "SITTING" 0.27853812 -0.016173432 -0.10970656 0.87478155 0.14485798 0.32053935 0.074515662 0.0092694454 -0.010291722 -0.02633867 -0.074526058 0.092148536 -0.10051458 -0.038433452 -0.057589453 -0.99414636 -0.99414636 -0.99431393 -0.99465856 -0.99745873 -0.99558307 -0.98676236 -0.99486711 0.079523072 0.038019561 0.27015851 -0.99398429 -0.98974683 -0.99521838 0.22729442 0.12660334 0.11905236 -0.99784433 -0.99491883 -0.99111527 0.51570841 0.012158485 0.02136734 -0.99760147 0.529142 -0.99779274 0.65734523 -0.99603154 0.063502947 -0.99811099 0.33432718
1 4 "SITTING" 0.27746121 -0.017491016 -0.10635945 0.87474639 0.14560336 0.32038708 0.07818778 0.0090189325 0.012872972 -0.028021481 -0.07403317 0.081238251 -0.099510909 -0.038919699 -0.058039297 -0.99354892 -0.99354892 -0.99348023 -0.99552574 -0.99758041 -0.99492259 -0.98750126 -0.99196132 0.18269637 0.035678404 0.3407989 -0.99326968 -0.98978356 -0.99254848 0.28092337 -0.048640788 0.13977148 -0.99751911 -0.99549016 -0.99190446 0.40457829 -0.029123489 0.10032239 -0.99551766 0.52384488 -0.9965707 0.46013937 -0.99702378 0.21069155 -0.99823529 0.31891766
1 4 "SITTING" 0.27394057 -0.013147584 -0.10543517 0.8742316 0.14572717 0.32162961 0.078228258 0.0054201733 0.0013550663 -0.028699232 -0.075571862 0.08489365 -0.096399772 -0.043673429 -0.046565566 -0.99264098 -0.99264098 -0.9950409 -0.99504293 -0.99747144 -0.99475289 -0.99135022 -0.99126636 0.003979131 0.084257428 0.088955209 -0.9937044 -0.99379154 -0.99288764 0.24546665 0.0063601471 -0.018464278 -0.99760802 -0.99579728 -0.98942503 0.42379961 0.15068032 0.24497138 -0.99490902 0.37447518 -0.99412111 0.43263467 -0.99644924 0.26914256 -0.99796048 0.51966408
1 4 "SITTING" 0.27930326 -0.020521383 -0.11323643 0.87324201 0.14758583 0.32233576 0.073647802 0.0083841697 -0.0050818355 -0.028006084 -0.07630627 0.092467106 -0.097373481 -0.037230976 -0.056344653 -0.99205145 -0.99205145 -0.9959885 -0.99441055 -0.99706115 -0.99527834 -0.98862922 -0.99509609 0.076734385 -0.10878525 0.18179601 -0.99410158 -0.99230792 -0.99450103 0.30047784 0.10453059 0.24729601 -0.99748773 -0.99486621 -0.9901195 0.28958685 0.24036801 -0.08103282 -0.99634885 0.22505426 -0.99602589 0.34738048 -0.99572813 0.26752082 -0.99765287 0.32693809
1 4 "SITTING" 0.2790872 -0.019083242 -0.10588882 0.87410872 0.1456773 0.32087334 0.06886822 0.020224021 0.0069050846 -0.028211664 -0.072544173 0.080864612 -0.10231372 -0.047165727 -0.05642873 -0.99147471 -0.99147471 -0.99400136 -0.9936703 -0.9970486 -0.99296524 -0.98424139 -0.99532656 0.39435475 0.08704417 0.3817381 -0.99257629 -0.99134531 -0.99359384 0.3925354 0.15477456 0.43060319 -0.99657618 -0.99369114 -0.99026592 0.54781344 0.19800319 -0.20525852 -0.99593391 0.35759981 -0.99573563 0.55883202 -0.99442502 0.23487186 -0.99730213 -0.11142849
1 6 "LAYING" 0.40347433 -0.015074404 -0.11816739 -0.25504375 0.77465873 0.58977655 0.023446864 0.00081333847 0.052811325 0.031551954 -0.13199514 0.54327885 -0.11906637 -0.048786067 -0.15544951 -0.90512291 -0.90512291 -0.96035654 -0.77756178 -0.97326441 -0.92631396 -0.88694847 -0.92879208 -0.23409995 0.0079412303 -0.13607767 -0.94917576 -0.89800411 -0.9729599 -0.054980692 -0.16635343 -0.12840717 -0.95217596 -0.93313376 -0.83554013 -0.12946319 -0.30965551 -0.067389048 -0.87510957 -0.24178745 -0.91028972 -0.2985904 -0.87599774 -0.27999474 -0.9524838 -0.27489103
1 6 "LAYING" 0.27837321 -0.020560964 -0.096824565 -0.21014776 0.7739047 0.58511978 0.067178002 0.015637893 -0.016186186 0.0092571098 -0.078793121 0.25756479 -0.11001902 -0.036833082 -0.12362339 -0.98744609 -0.98744609 -0.99274198 -0.91521896 -0.99750843 -0.98687443 -0.98900774 -0.98337917 -0.33089384 0.28215937 0.22979633 -0.99288837 -0.99011125 -0.99079124 0.15257604 0.087052284 0.16369105 -0.98159156 -0.99396328 -0.8983206 -0.1772947 -0.088881882 -0.001677066 -0.98218097 0.042903894 -0.99251304 0.52197041 -0.93249135 -0.24675149 -0.99853716 0.42847339
1 6 "LAYING" 0.27655526 -0.01786855 -0.10762126 -0.20876483 0.77171208 0.58994727 0.082498475 0.0083569472 0.00023418251 -0.013424389 -0.075370833 0.10054482 -0.10579546 -0.041967089 -0.090942119 -0.99798763 -0.99798763 -0.99513057 -0.97340095 -0.99775558 -0.99361477 -0.99425887 -0.99519692 0.068314314 0.48354504 0.50752503 -0.99448499 -0.99207153 -0.99217342 0.24963245 0.10215185 0.2550511 -0.98877868 -0.99688741 -0.95036266 0.039468108 0.12661959 0.065183838 -0.99506057 0.62369619 -0.99450594 0.61604851 -0.98466623 -0.2516247 -0.9983322 0.43753214
1 6 "LAYING" 0.27957476 -0.017275722 -0.10948053 -0.20956406 0.77109662 0.59010467 0.073995503 0.01378212 -0.0073714967 -0.02495981 -0.076133944 0.043037574 -0.10094779 -0.040474051 -0.060445163 -0.99950449 -0.99950449 -0.99665137 -0.98209908 -0.99832501 -0.99574989 -0.99345251 -0.99726751 0.089330554 0.32407339 0.51854492 -0.99473789 -0.99311399 -0.99445967 0.25481615 0.17879182 0.43735373 -0.99625209 -0.99727311 -0.99015354 0.088837787 -0.22976395 0.065986097 -0.99839081 0.67738736 -0.99620832 0.16106371 -0.99602715 -0.10334982 -0.99854484 0.54384817
1 6 "LAYING" 0.27652699 -0.0168191 -0.10798311 -0.20874807 0.77103706 0.58941397 0.077122435 0.011380407 0.0034761282 -0.029550387 -0.068085138 0.045946749 -0.099619225 -0.040330798 -0.047750664 -0.99905773 -0.99905773 -0.99626463 -0.98441252 -0.99894081 -0.99651117 -0.99506101 -0.99473614 -0.0049171859 0.35377568 0.46072288 -0.99530794 -0.99405544 -0.99379202 0.16807125 0.30364311 0.33697381 -0.99850797 -0.99688993 -0.99403343 0.42505194 -0.2305108 0.41615403 -0.99773322 0.63957723 -0.99699634 0.25415745 -0.99633125 0.077716295 -0.99885063 0.63893894
1 6 "LAYING" 0.27812334 -0.017146303 -0.10801374 -0.20871697 0.77129107 0.58933471 0.075608951 0.012335201 0.0013993239 -0.030431147 -0.073488076 0.055590694 -0.098206257 -0.041243883 -0.046094169 -0.99742945 -0.99742945 -0.99351031 -0.98814549 -0.9987064 -0.99470159 -0.99566666 -0.99156425 0.037372839 0.51763917 0.33551455 -0.99303347 -0.99262297 -0.990766 0.1877201 0.27588406 0.18979962 -0.99851987 -0.99647274 -0.99242118 0.35721184 -0.18285949 0.4572391 -0.99485336 0.62589709 -0.99297665 0.12645375 -0.99698871 0.099895475 -0.99911686 0.59712819
1 6 "LAYING" 0.27800654 -0.01780317 -0.10896485 -0.20863346 0.77135108 0.58963487 0.075657984 0.0050748365 -0.0012262263 -0.02979633 -0.071422989 0.075146974 -0.098012593 -0.038934592 -0.048297637 -0.99741966 -0.99741966 -0.99320615 -0.99251294 -0.9982823 -0.99403729 -0.99237655 -0.99333595 -0.0012076458 0.31136343 0.54315572 -0.99250045 -0.9898414 -0.99007664 0.14953216 0.14285166 0.44449049 -0.9985193 -0.9957374 -0.99040119 0.32764399 -0.065534723 -0.15828311 -0.99603683 0.60636694 -0.99315112 0.13264009 -0.99599918 -0.02425672 -0.99859072 0.39450638
1 6 "LAYING" 0.2802064 -0.01839626 -0.10748863 -0.20856027 0.7707487 0.59001704 0.073531787 0.010824142 -0.0019587455 -0.02885418 -0.072704386 0.085061987 -0.097892616 -0.038695857 -0.057581924 -0.99728212 -0.99728212 -0.9949283 -0.9959893 -0.99875541 -0.99569054 -0.99259551 -0.99203037 0.044484925 0.20768029 0.20249602 -0.99512491 -0.99247489 -0.99221261 0.12626874 0.047782148 0.18853112 -0.99866809 -0.99586517 -0.99505323 0.274076 -0.18585085 0.34427643 -0.99390379 0.43802823 -0.99399846 0.52123462 -0.99789256 0.19547453 -0.99871186 0.25753648
1 6 "LAYING" 0.28182774 -0.018626474 -0.10527824 -0.20760682 0.76992271 0.5904504 0.073964485 0.014924539 -0.0019185204 -0.027737135 -0.075772812 0.086471819 -0.097968616 -0.041539573 -0.0556776 -0.9957705 -0.9957705 -0.9932731 -0.99683171 -0.99906282 -0.99529395 -0.98974733 -0.99107413 0.043309032 0.43782343 0.16315056 -0.99453409 -0.98683269 -0.99182548 0.16004874 0.27663332 0.10515966 -0.99922538 -0.99727454 -0.99484631 0.2403441 -0.24458824 0.25162277 -0.99334705 0.43934678 -0.99422415 0.66509324 -0.99828512 0.23148437 -0.99929934 0.61784313
1 6 "LAYING" 0.27672941 -0.017209548 -0.10563797 -0.20636268 0.7692959 0.59130586 0.078027424 0.0085359751 -0.0052980182 -0.027415438 -0.076236511 0.088193255 -0.097854591 -0.041437227 -0.051773459 -0.9958683 -0.9958683 -0.99125179 -0.99705625 -0.99886744 -0.99307421 -0.98879666 -0.99237312 0.042898076 0.43069519 0.47759772 -0.99174989 -0.98657491 -0.9907817 0.18098251 0.17428776 0.43300776 -0.99955507 -0.99748347 -0.994006 0.36170784 -0.063420823 0.33465106 -0.99380693 0.63632658 -0.99574837 0.41231545 -0.99861154 0.30056637 -0.99902758 0.91857638
1 6 "LAYING" 0.27588359 -0.016150309 -0.10882921 -0.20649916 0.7691518 0.59214322 0.079217587 0.013871292 0.0020966176 -0.027557917 -0.074717452 0.087574809 -0.098663635 -0.040145171 -0.054970621 -0.99758819 -0.99758819 -0.99333114 -0.99661933 -0.99864793 -0.99480416 -0.99380373 -0.99248491 0.14855882 0.38764359 0.47210407 -0.99299983 -0.99288781 -0.99038501 0.26514377 0.18216216 0.31662248 -0.99811521 -0.99633237 -0.99551228 0.4345329 -0.21729452 0.11520351 -0.99629652 0.67084064 -0.99630902 0.25938936 -0.99914259 0.50459204 -0.99859962 0.61415183
1 6 "LAYING" 0.27783021 -0.017684054 -0.1057035 -0.20702615 0.76962832 0.59219232 0.074492793 0.015421882 0.0049166674 -0.028189688 -0.075922288 0.085242467 -0.098786707 -0.043011336 -0.055590732 -0.99786725 -0.99786725 -0.99407848 -0.99624004 -0.99853912 -0.9951802 -0.99388245 -0.99360666 0.19291577 0.34334786 0.58464903 -0.99308043 -0.9942709 -0.990698 0.2391065 0.062977287 0.26689833 -0.9974977 -0.99584522 -0.99508298 0.33218508 -0.12400623 0.21656869 -0.9981129 0.7652607 -0.9958311 0.43807407 -0.99820311 0.32074197 -0.99848869 0.56468929
1 6 "LAYING" 0.27937115 -0.017644953 -0.10818111 -0.20699211 0.76946735 0.59291655 0.072594696 0.010275519 -0.002639534 -0.027948324 -0.075748823 0.086152221 -0.097773433 -0.041491156 -0.054167484 -0.9973188 -0.9973188 -0.99366314 -0.99595283 -0.99840939 -0.99354586 -0.9939895 -0.99425916 0.17455631 0.27468621 0.49133615 -0.99092769 -0.99366968 -0.99164211 0.26298173 0.15103354 0.28121312 -0.99906969 -0.99584 -0.99472143 0.2612734 -0.21471274 0.13887445 -0.99831041 0.80376417 -0.99276118 0.51011698 -0.99768722 0.19189655 -0.99870411 0.72281877
1 6 "LAYING" 0.019016151 -0.0070373566 -0.028333356 0.044743889 0.75845367 0.50493607 0.33481779 -0.087342242 -0.24078322 0.20204982 0.040694905 0.73162657 -0.11950341 -0.033136459 -0.081185235 -0.72162699 -0.72162699 -0.9219028 -0.6073844 -0.95018467 -0.66860442 -0.78963798 -0.73499812 -0.3029447 -0.08192021 0.064381548 -0.91582762 -0.85963 -0.91560292 0.015272279 0.39199364 -0.021357176 -0.89235795 -0.91669974 -0.87882562 -0.40627381 -0.0083893961 -0.36391281 -0.47786351 -0.18196765 -0.86488401 0.15819535 -0.87785926 -0.610467 -0.93188247 -0.11864065
1 6 "LAYING" 0.3402085 -0.036452984 -0.10625819 -0.047727828 0.76866913 0.54098815 0.071098045 0.026827472 0.040107846 0.1186012 -0.018781307 0.51290211 -0.11843114 -0.038440072 -0.13626567 -0.94290262 -0.94290262 -0.98397266 -0.75196917 -0.98912638 -0.97498679 -0.95410178 -0.97750397 -0.6433783 -0.41931778 0.83538083 -0.98210907 -0.98237072 -0.97633568 0.084542057 -0.0031908549 0.11757263 -0.94716517 -0.97938782 -0.87408467 -0.28489973 -0.1899565 -0.097143842 -0.96740935 -0.59342129 -0.98214074 -0.1213258 -0.90194398 -0.37590958 -0.98755082 0.043873822
1 6 "LAYING" -0.16642569 -0.11935251 0.13303497 -0.041699844 0.75554154 0.54742535 -0.043507411 -0.053766392 0.19503419 -0.059379779 0.08809224 0.13125568 -0.04233134 -0.07304167 -0.056678688 -0.51842779 -0.51842779 -0.85561065 -0.59910183 -0.86875596 -0.74175973 -0.37047418 -0.54169783 -0.621766 -0.60129805 -0.47612452 -0.87009876 -0.66911521 -0.81513119 -0.34633774 -0.86852506 -0.55169544 -0.37539089 -0.82273127 -0.62389734 -0.63525595 -0.46446244 -0.6427061 -0.40526174 -0.55561013 -0.72619041 -0.59281703 -0.44981321 -0.65450373 -0.76672615 -0.80068355
1 6 "LAYING" -0.23910256 -0.096904391 0.14803461 -0.18770377 0.70262213 0.63722785 0.11314268 0.074806311 -0.10382637 -0.035961192 -0.034605486 0.058812713 -0.096588812 -0.074083925 -0.056614254 -0.36210824 -0.36210824 -0.82366323 -0.54709337 -0.83080792 -0.78254802 -0.35302765 -0.58238308 -0.85555911 -0.62478591 -0.68602377 -0.86668292 -0.65948137 -0.80855043 -0.40218761 -0.87995111 -0.58193048 -0.35137583 -0.80542284 -0.63205493 -0.68458634 -0.54345589 -0.61413546 -0.50202182 -0.69377653 -0.72546081 -0.50332465 -0.45857638 -0.65314986 -0.76196065 -0.69121922
1 6 "LAYING" 0.34696848 0.069408647 -0.20082552 -0.35145953 0.65518574 0.73110976 0.20887536 0.11372797 -0.22303817 0.082133212 -0.24323522 0.21592953 -0.19508446 -0.0046289995 -0.12899286 -0.67636425 -0.67636425 -0.94306581 -0.80157467 -0.94608038 -0.82682765 -0.80454766 -0.71690557 -0.32954732 -0.32891804 -0.094863916 -0.96309193 -0.91342804 -0.94547883 0.018574341 -0.47769962 -0.18934396 -0.77139478 -0.93047351 -0.90206889 -0.19115136 -0.14278765 0.43721729 -0.79232273 0.013747097 -0.9445135 0.25179871 -0.80248618 -0.20490831 -0.93403494 -0.35071995
1 6 "LAYING" 0.30383319 0.1036482 -0.24533103 -0.33939193 0.6970974 0.70209116 -0.048777316 0.14548517 0.10475315 -0.036936103 -0.057546422 -0.052175402 -0.79429092 0.069186911 -0.21966787 -0.63496006 -0.63496006 -0.85112159 -0.71573909 -0.87102635 -0.77764042 -0.65641474 -0.74389472 -0.44277372 0.027422686 -0.21558053 -0.84128694 -0.77748827 -0.86899322 0.12818532 -0.19254211 -0.41708085 -0.35965028 -0.79638339 -0.6394989 0.64780288 -0.1516836 -0.16621416 -0.71639747 -0.10590565 -0.83435446 -0.23928235 -0.41740016 0.31188273 -0.73301366 -0.28168415
1 6 "LAYING" -0.36120533 -0.26812111 0.17689637 -0.36048 0.71643717 0.6629796 0.020624221 -0.26870572 0.23693914 -0.23782482 0.0013208186 -0.098544364 -0.26163473 -0.11985833 -0.012435592 -0.062945893 -0.062945893 -0.56428225 -0.40112981 -0.67562773 -0.62167946 0.26319965 -0.25634415 -0.35748385 -0.35022485 -0.33530726 -0.63698626 -0.21058319 -0.57076123 -0.08993761 -0.2454903 -0.29874883 0.0057825797 -0.66275526 -0.53699297 -0.53933004 -0.051106787 -0.35401397 -0.091821255 -0.45908559 -0.35848249 0.15463256 -0.10202009 -0.56646563 -0.60822781 -0.52517002
1 6 "LAYING" -0.27706634 -0.68409659 0.34665772 -0.57349604 0.52510468 0.77976328 0.17061123 -0.3848919 -0.028640525 -0.22981397 -0.084139792 0.12658478 0.60049262 -0.14450577 0.10627918 0.29483896 0.29483896 -0.62540929 -0.48420622 -0.75023599 -0.60838922 0.029028661 -0.31756454 -0.48112763 0.055190131 -0.44797549 -0.65892981 -0.24437788 -0.5777608 -0.068720793 -0.24344676 -0.26722372 0.20023571 -0.68059349 -0.64274198 0.036605456 0.010096269 0.26133704 -0.220785 -0.44328399 -0.33175609 0.087846855 0.10504627 -0.19232946 -0.61261081 -0.53386713
1 6 "LAYING" 0.2574765 -0.41386534 0.017374188 -0.74182101 0.16014065 0.94954331 0.11161264 0.3056408 -0.22123434 0.049928814 -0.11530276 0.19568759 0.11264077 0.02773879 -0.064159118 -0.33101576 -0.33101576 -0.92047767 -0.73358055 -0.95082172 -0.90611827 -0.38761604 -0.72773664 -0.23706382 -0.5206587 -0.037411443 -0.90822047 -0.8793609 -0.89344593 -0.28316786 -0.35302118 0.075588089 -0.64389389 -0.86035895 -0.89368601 0.0087697145 -0.28328349 -0.55624352 -0.49856777 -0.65511382 -0.87188606 -0.19452701 -0.76682956 -0.10722121 -0.91304149 -0.26956499
1 6 "LAYING" 0.27683965 -0.02714766 -0.1231748 -0.75672502 -0.05899586 0.9993499 0.06719499 0.22425664 -0.00032738316 0.16127991 -0.13043859 0.21213106 -0.11341681 -0.029336611 -0.066985016 -0.84935162 -0.84935162 -0.97568945 -0.79201016 -0.98514778 -0.97590839 -0.68463497 -0.9819809 -0.16352692 -0.10549693 -0.092662135 -0.97465148 -0.96828834 -0.98784889 0.25591129 -0.55321676 0.14471338 -0.95500016 -0.97999511 -0.97315134 -0.36665944 0.27514854 -0.26542678 -0.78142895 -0.17072521 -0.97823155 0.41045514 -0.95044369 -0.4527781 -0.98525063 0.29277782
1 6 "LAYING" 0.26865095 0.016430154 -0.10372571 -0.75607738 -0.068420491 0.99429673 0.077417432 -0.037359808 0.0074256146 0.086572053 -0.10767743 0.15907433 -0.13014634 -0.036068798 -0.069935123 -0.95078066 -0.95078066 -0.98420696 -0.87634272 -0.9900837 -0.98176325 -0.93234665 -0.98938688 0.12061108 -0.14573292 0.1342224 -0.97598056 -0.97793988 -0.99128063 0.27928825 0.0011729757 -0.021002482 -0.94593892 -0.98624614 -0.97448174 -0.015075881 0.31906184 -0.14429261 -0.94537225 -0.28774651 -0.98065971 0.29147682 -0.9424823 -0.22290912 -0.98690955 0.24773293
1 6 "LAYING" 0.28526329 -0.008888811 -0.10374518 -0.75875146 -0.045998244 0.9957729 0.080899203 -0.00041533963 -0.017179454 0.018982197 -0.088940444 0.11034306 -0.12062556 -0.035133122 -0.064724956 -0.98981335 -0.98981335 -0.99420976 -0.95121536 -0.99619712 -0.99356756 -0.98321534 -0.99346289 0.09589006 0.035107332 0.48451086 -0.99267002 -0.98906796 -0.99440684 0.23098237 0.23852467 0.087364709 -0.96457419 -0.99383036 -0.98426332 -0.0091311953 0.031022827 -0.10442523 -0.99186108 0.10835916 -0.99656785 0.69568998 -0.96361471 -0.19513653 -0.99691603 0.22951596
1 6 "LAYING" 0.28347732 -0.0075244582 -0.10928717 -0.75643925 -0.040042686 0.99732192 0.067279115 0.0083881751 0.00059152697 -0.022319625 -0.073791881 0.081217964 -0.11018738 -0.038877206 -0.060758143 -0.99056014 -0.99056014 -0.99250833 -0.98737097 -0.99612359 -0.99230658 -0.98817303 -0.9939374 0.2193379 -0.016730184 0.60904899 -0.99132506 -0.99219263 -0.99003854 0.14004241 0.11175725 0.31428141 -0.97878881 -0.994053 -0.99172103 -0.10142721 0.1601512 0.12136102 -0.99330024 0.22413213 -0.99527734 0.42434458 -0.98660836 -0.17591043 -0.99644444 0.35580339
1 6 "LAYING" 0.27302712 -0.010196757 -0.11115339 -0.75507694 -0.034589346 0.99683535 0.071901676 0.01871745 0.0076429677 -0.033496634 -0.06870624 0.076413374 -0.10087654 -0.036907457 -0.050117834 -0.9923007 -0.9923007 -0.99000829 -0.99204765 -0.99653651 -0.99141608 -0.98845507 -0.9933639 0.1830802 0.26947844 0.54253605 -0.98867465 -0.98980859 -0.99029168 0.21105162 0.089327877 0.24773636 -0.99195184 -0.99648298 -0.99483133 -0.13618871 0.44459077 0.10243786 -0.99445429 0.5367612 -0.99391936 0.44982668 -0.9952448 0.038252729 -0.99665054 0.42547292
1 1 "WALKING" 0.28202157 -0.037696218 -0.1348973 0.94530277 -0.24594143 -0.032164781 -0.15648565 -0.14285296 -0.11307869 -0.47972952 0.082034033 0.25644309 0.094248032 -0.47621005 -0.14213364 -0.22455962 -0.22455962 -0.28942433 -0.034395601 -0.46614969 -0.26090491 -0.1225668 -0.33121596 -0.24034828 0.021220418 -0.1267052 -0.21046447 -0.26352811 -0.53570907 -0.35255442 -0.52037105 0.054236989 -0.18478068 -0.19802441 -0.30755844 -0.33099711 -0.23315776 0.085932199 -0.16681083 0.071108062 -0.15404481 0.05448232 -0.22217604 -0.00046986504 -0.43183165 -0.15164178
